entity_id,type,payment_id,order_id,settlement_id,settlement_utr,amount,debit,credit,fee,tax,settled_at,description
setl_942960_000757,payment,pay_857888_000757,order_220936_000757,batch_960072_000015,UTR202401263940561,766770,0,750485,13801,2484,2024-01-26T10:35:00,Payment settlement for pay_857888_000757
setl_643323_000758,payment,pay_146177_000758,order_112884_000758,batch_960072_000015,UTR202401263940561,71835,0,70310,1293,232,2024-01-26T10:35:00,Payment settlement for pay_146177_000758
setl_399899_000759,payment,pay_501583_000759,order_257375_000759,batch_960072_000015,UTR202401263940561,82465,0,80714,1484,267,2024-01-26T10:35:00,Payment settlement for pay_501583_000759
setl_304206_000760,payment,pay_848705_000760,order_876644_000760,batch_960072_000015,UTR202401263940561,217710,0,213087,3918,705,2024-01-26T10:35:00,Payment settlement for pay_848705_000760
setl_135241_000761,payment,pay_360322_000761,order_536476_000761,batch_960072_000015,UTR202401263940561,45554,0,44588,819,147,2024-01-26T10:35:00,Payment settlement for pay_360322_000761
setl_922041_000762,payment,pay_181670_000762,order_699298_000762,batch_960072_000015,UTR202401263940561,75803,0,74194,1364,245,2024-01-26T10:35:00,Payment settlement for pay_181670_000762
setl_728636_000763,payment,pay_155230_000763,order_288056_000763,batch_960072_000015,UTR202401263940561,124079,0,121445,2233,401,2024-01-26T10:35:00,Payment settlement for pay_155230_000763
setl_635348_000764,payment,pay_172274_000764,order_587686_000764,batch_960072_000015,UTR202401263940561,942942,0,922916,16972,3054,2024-01-26T10:35:00,Payment settlement for pay_172274_000764
setl_640869_000765,payment,pay_443199_000765,order_190581_000765,batch_960072_000015,UTR202401263940561,104178,0,101966,1875,337,2024-01-26T10:35:00,Payment settlement for pay_443199_000765
setl_832377_000766,payment,pay_310418_000766,order_405759_000766,batch_960072_000015,UTR202401263940561,91620,0,89675,1649,296,2024-01-26T10:35:00,Payment settlement for pay_310418_000766
setl_342924_000767,payment,pay_586462_000767,order_486162_000767,batch_960072_000015,UTR202401263940561,202457,0,198158,3644,655,2024-01-26T10:35:00,Payment settlement for pay_586462_000767
setl_745073_000768,payment,pay_673108_000768,order_897423_000768,batch_960072_000015,UTR202401263940561,29735,0,29104,535,96,2024-01-26T10:35:00,Payment settlement for pay_673108_000768
setl_277715_000769,payment,pay_529954_000769,order_125071_000769,batch_960072_000015,UTR202401263940561,281625,0,275644,5069,912,2024-01-26T10:35:00,Payment settlement for pay_529954_000769
setl_806765_000770,payment,pay_980357_000770,order_827146_000770,batch_960072_000015,UTR202401263940561,10191,0,9976,183,32,2024-01-26T10:35:00,Payment settlement for pay_980357_000770
setl_137812_000771,payment,pay_789233_000771,order_494552_000771,batch_960072_000015,UTR202401263940561,881270,0,862553,15862,2855,2024-01-26T10:35:00,Payment settlement for pay_789233_000771
setl_477214_000772,payment,pay_208998_000772,order_315161_000772,batch_960072_000015,UTR202401263940561,65026,0,63646,1170,210,2024-01-26T10:35:00,Payment settlement for pay_208998_000772
setl_350878_000773,payment,pay_162804_000773,order_249289_000773,batch_960072_000015,UTR202401263940561,22193,0,21723,399,71,2024-01-26T10:35:00,Payment settlement for pay_162804_000773
setl_786837_000774,payment,pay_342716_000774,order_986575_000774,batch_960072_000015,UTR202401263940561,467445,0,457517,8414,1514,2024-01-26T10:35:00,Payment settlement for pay_342716_000774
setl_100301_000775,payment,pay_490586_000775,order_580728_000775,batch_960072_000015,UTR202401263940561,86122,0,84293,1550,279,2024-01-26T10:35:00,Payment settlement for pay_490586_000775
setl_265092_000776,payment,pay_629979_000776,order_239999_000776,batch_960072_000015,UTR202401263940561,139232,0,136275,2506,451,2024-01-26T10:35:00,Payment settlement for pay_629979_000776
setl_191061_000777,payment,pay_695403_000777,order_165308_000777,batch_960072_000015,UTR202401263940561,168528,0,164950,3033,545,2024-01-26T10:35:00,Payment settlement for pay_695403_000777
setl_389340_000778,payment,pay_405844_000778,order_373668_000778,batch_960072_000015,UTR202401263940561,61505,0,60199,1107,199,2024-01-26T10:35:00,Payment settlement for pay_405844_000778
setl_917546_000779,payment,pay_972310_000779,order_871073_000779,batch_960072_000015,UTR202401263940561,69343,0,67871,1248,224,2024-01-26T10:35:00,Payment settlement for pay_972310_000779
setl_518836_000780,payment,pay_344959_000780,order_178315_000780,batch_960072_000015,UTR202401263940561,86638,0,84799,1559,280,2024-01-26T10:35:00,Payment settlement for pay_344959_000780
setl_470281_000781,payment,pay_262959_000781,order_210790_000781,batch_960072_000015,UTR202401263940561,344347,0,337034,6198,1115,2024-01-26T10:35:00,Payment settlement for pay_262959_000781
setl_802191_000782,payment,pay_526259_000782,order_226601_000782,batch_960072_000015,UTR202401263940561,37215,0,36426,669,120,2024-01-26T10:35:00,Payment settlement for pay_526259_000782
setl_514337_000783,payment,pay_423284_000783,order_585854_000783,batch_960072_000015,UTR202401263940561,21851,0,21388,393,70,2024-01-26T10:35:00,Payment settlement for pay_423284_000783
setl_525146_000784,payment,pay_946826_000784,order_819380_000784,batch_960072_000015,UTR202401263940561,865364,0,846985,15576,2803,2024-01-26T10:35:00,Payment settlement for pay_946826_000784
setl_714549_000785,payment,pay_142288_000785,order_325465_000785,batch_960072_000015,UTR202401263940561,29441,0,28817,529,95,2024-01-26T10:35:00,Payment settlement for pay_142288_000785
setl_310040_000786,payment,pay_845702_000786,order_360276_000786,batch_960072_000015,UTR202401263940561,369200,0,361359,6645,1196,2024-01-26T10:35:00,Payment settlement for pay_845702_000786
setl_642892_000787,payment,pay_810078_000787,order_413357_000787,batch_960072_000015,UTR202401263940561,14073,0,13775,253,45,2024-01-26T10:35:00,Payment settlement for pay_810078_000787
setl_116112_000788,payment,pay_996114_000788,order_574167_000788,batch_960072_000015,UTR202401263940561,788421,0,771676,14191,2554,2024-01-26T10:35:00,Payment settlement for pay_996114_000788
setl_872722_000789,payment,pay_199326_000789,order_584487_000789,batch_960072_000015,UTR202401263940561,25919,0,25370,466,83,2024-01-26T10:35:00,Payment settlement for pay_199326_000789
setl_837801_000790,payment,pay_164664_000790,order_970708_000790,batch_960072_000015,UTR202401263940561,27133,0,26558,488,87,2024-01-26T10:35:00,Payment settlement for pay_164664_000790
setl_171950_000791,payment,pay_963684_000791,order_520040_000791,batch_960072_000015,UTR202401263940561,830457,0,812819,14948,2690,2024-01-26T10:35:00,Payment settlement for pay_963684_000791
setl_194545_000792,payment,pay_776001_000792,order_188121_000792,batch_960072_000015,UTR202401263940561,235696,0,230691,4242,763,2024-01-26T10:35:00,Payment settlement for pay_776001_000792
setl_676289_000793,payment,pay_952227_000793,order_178629_000793,batch_960072_000015,UTR202401263940561,35919,0,35157,646,116,2024-01-26T10:35:00,Payment settlement for pay_952227_000793
setl_398313_000794,payment,pay_777366_000794,order_564971_000794,batch_960072_000015,UTR202401263940561,22055,0,21588,396,71,2024-01-26T10:35:00,Payment settlement for pay_777366_000794
setl_861411_000795,payment,pay_988432_000795,order_969642_000795,batch_960072_000015,UTR202401263940561,26059,0,25506,469,84,2024-01-26T10:35:00,Payment settlement for pay_988432_000795
setl_970071_000796,payment,pay_583388_000796,order_153097_000796,batch_960072_000015,UTR202401263940561,327098,0,320152,5887,1059,2024-01-26T10:35:00,Payment settlement for pay_583388_000796
setl_686273_000797,payment,pay_859620_000797,order_514186_000797,batch_960072_000015,UTR202401263940561,60165,0,58889,1082,194,2024-01-26T10:35:00,Payment settlement for pay_859620_000797
setl_711248_000798,payment,pay_547389_000798,order_281201_000798,batch_960072_000015,UTR202401263940561,34530,0,33798,621,111,2024-01-26T10:35:00,Payment settlement for pay_547389_000798
setl_465004_000799,payment,pay_393448_000799,order_567676_000799,batch_960072_000015,UTR202401263940561,90492,0,88571,1628,293,2024-01-26T10:35:00,Payment settlement for pay_393448_000799
setl_523579_000800,payment,pay_746947_000800,order_357724_000800,batch_303974_000016,UTR202401278629590,75390,0,73789,1357,244,2024-01-27T19:10:00,Payment settlement for pay_746947_000800
setl_702833_000801,payment,pay_677438_000801,order_602300_000801,batch_303974_000016,UTR202401278629590,46670,0,45679,840,151,2024-01-27T19:10:00,Payment settlement for pay_677438_000801
setl_104877_000802,payment,pay_243902_000802,order_539599_000802,batch_303974_000016,UTR202401278629590,375678,0,367699,6762,1217,2024-01-27T19:10:00,Payment settlement for pay_243902_000802
setl_373791_000803,payment,pay_761393_000803,order_941134_000803,batch_303974_000016,UTR202401278629590,60134,0,58858,1082,194,2024-01-27T19:10:00,Payment settlement for pay_761393_000803
setl_283537_000804,payment,pay_848023_000804,order_476556_000804,batch_303974_000016,UTR202401278629590,354111,0,346591,6373,1147,2024-01-27T19:10:00,Payment settlement for pay_848023_000804
setl_526911_000805,payment,pay_693128_000805,order_626797_000805,batch_303974_000016,UTR202401278629590,45446,0,44481,818,147,2024-01-27T19:10:00,Payment settlement for pay_693128_000805
setl_630829_000806,payment,pay_127329_000806,order_434367_000806,batch_303974_000016,UTR202401278629590,13840,0,13547,249,44,2024-01-27T19:10:00,Payment settlement for pay_127329_000806
setl_211636_000807,payment,pay_950069_000807,order_916356_000807,batch_303974_000016,UTR202401278629590,71824,0,70300,1292,232,2024-01-27T19:10:00,Payment settlement for pay_950069_000807
setl_685766_000808,payment,pay_474795_000808,order_904092_000808,batch_303974_000016,UTR202401278629590,30922,0,30266,556,100,2024-01-27T19:10:00,Payment settlement for pay_474795_000808
setl_175902_000809,payment,pay_359896_000809,order_788772_000809,batch_303974_000016,UTR202401278629590,79951,0,78253,1439,259,2024-01-27T19:10:00,Payment settlement for pay_359896_000809
setl_627611_000810,payment,pay_929672_000810,order_872863_000810,batch_303974_000016,UTR202401278629590,996921,0,975748,17944,3229,2024-01-27T19:10:00,Payment settlement for pay_929672_000810
setl_408545_000811,payment,pay_703656_000811,order_987624_000811,batch_303974_000016,UTR202401278629590,56504,0,55304,1017,183,2024-01-27T19:10:00,Payment settlement for pay_703656_000811
setl_456480_000812,payment,pay_979988_000812,order_986278_000812,batch_303974_000016,UTR202401278629590,41005,0,40135,738,132,2024-01-27T19:10:00,Payment settlement for pay_979988_000812
setl_222692_000813,payment,pay_433451_000813,order_945372_000813,batch_303974_000016,UTR202401278629590,688105,0,673491,12385,2229,2024-01-27T19:10:00,Payment settlement for pay_433451_000813
setl_941945_000814,payment,pay_720298_000814,order_129576_000814,batch_303974_000016,UTR202401278629590,684382,0,669847,12318,2217,2024-01-27T19:10:00,Payment settlement for pay_720298_000814
setl_638220_000815,payment,pay_690984_000815,order_249005_000815,batch_303974_000016,UTR202401278629590,74517,0,72935,1341,241,2024-01-27T19:10:00,Payment settlement for pay_690984_000815
setl_370211_000816,payment,pay_424065_000816,order_284084_000816,batch_303974_000016,UTR202401278629590,21830,0,21368,392,70,2024-01-27T19:10:00,Payment settlement for pay_424065_000816
setl_664032_000817,payment,pay_343923_000817,order_730889_000817,batch_303974_000016,UTR202401278629590,79002,0,77325,1422,255,2024-01-27T19:10:00,Payment settlement for pay_343923_000817
setl_952646_000818,payment,pay_100716_000818,order_447848_000818,batch_303974_000016,UTR202401278629590,27103,0,26529,487,87,2024-01-27T19:10:00,Payment settlement for pay_100716_000818
setl_931928_000819,payment,pay_851763_000819,order_286080_000819,batch_303974_000016,UTR202401278629590,17806,0,17429,320,57,2024-01-27T19:10:00,Payment settlement for pay_851763_000819
setl_702819_000820,payment,pay_254887_000820,order_715104_000820,batch_303974_000016,UTR202401278629590,24538,0,24018,441,79,2024-01-27T19:10:00,Payment settlement for pay_254887_000820
setl_362292_000821,payment,pay_651860_000821,order_482614_000821,batch_303974_000016,UTR202401278629590,96787,0,94732,1742,313,2024-01-27T19:10:00,Payment settlement for pay_651860_000821
setl_827912_000822,payment,pay_714483_000822,order_205939_000822,batch_303974_000016,UTR202401278629590,52284,0,51174,941,169,2024-01-27T19:10:00,Payment settlement for pay_714483_000822
setl_564276_000823,payment,pay_265154_000823,order_867926_000823,batch_303974_000016,UTR202401278629590,355433,0,347885,6397,1151,2024-01-27T19:10:00,Payment settlement for pay_265154_000823
setl_495397_000824,payment,pay_432695_000824,order_282664_000824,batch_303974_000016,UTR202401278629590,463625,0,453778,8345,1502,2024-01-27T19:10:00,Payment settlement for pay_432695_000824
setl_690525_000825,payment,pay_743520_000825,order_925220_000825,batch_303974_000016,UTR202401278629590,97232,0,95167,1750,315,2024-01-27T19:10:00,Payment settlement for pay_743520_000825
setl_607122_000826,payment,pay_954017_000826,order_283869_000826,batch_303974_000016,UTR202401278629590,48602,0,47571,874,157,2024-01-27T19:10:00,Payment settlement for pay_954017_000826
setl_907369_000827,payment,pay_286340_000827,order_864234_000827,batch_303974_000016,UTR202401278629590,997391,0,976207,17953,3231,2024-01-27T19:10:00,Payment settlement for pay_286340_000827
setl_355090_000828,payment,pay_510623_000828,order_992083_000828,batch_303974_000016,UTR202401278629590,116977,0,114494,2105,378,2024-01-27T19:10:00,Payment settlement for pay_510623_000828
setl_894268_000829,payment,pay_731650_000829,order_433674_000829,batch_303974_000016,UTR202401278629590,215812,0,211229,3884,699,2024-01-27T19:10:00,Payment settlement for pay_731650_000829
setl_456160_000830,payment,pay_693022_000830,order_209167_000830,batch_303974_000016,UTR202401278629590,53406,0,52273,961,172,2024-01-27T19:10:00,Payment settlement for pay_693022_000830
setl_913274_000831,payment,pay_181586_000831,order_349556_000831,batch_303974_000016,UTR202401278629590,32005,0,31326,576,103,2024-01-27T19:10:00,Payment settlement for pay_181586_000831
setl_581137_000832,payment,pay_193035_000832,order_961574_000832,batch_303974_000016,UTR202401278629590,835073,0,817337,15031,2705,2024-01-27T19:10:00,Payment settlement for pay_193035_000832
setl_814703_000833,payment,pay_452058_000833,order_568325_000833,batch_303974_000016,UTR202401278629590,37483,0,36688,674,121,2024-01-27T19:10:00,Payment settlement for pay_452058_000833
setl_583100_000834,payment,pay_826847_000834,order_171087_000834,batch_303974_000016,UTR202401278629590,24160,0,23648,434,78,2024-01-27T19:10:00,Payment settlement for pay_826847_000834
setl_715332_000835,payment,pay_101343_000835,order_150486_000835,batch_303974_000016,UTR202401278629590,484085,0,473804,8713,1568,2024-01-27T19:10:00,Payment settlement for pay_101343_000835
setl_128679_000836,payment,pay_274418_000836,order_534130_000836,batch_303974_000016,UTR202401278629590,56036,0,54847,1008,181,2024-01-27T19:10:00,Payment settlement for pay_274418_000836
setl_605382_000837,payment,pay_493580_000837,order_206355_000837,batch_303974_000016,UTR202401278629590,403067,0,394507,7255,1305,2024-01-27T19:10:00,Payment settlement for pay_493580_000837
setl_221916_000838,payment,pay_895075_000838,order_820539_000838,batch_303974_000016,UTR202401278629590,69151,0,67684,1244,223,2024-01-27T19:10:00,Payment settlement for pay_895075_000838
setl_370343_000839,payment,pay_938016_000839,order_986846_000839,batch_303974_000016,UTR202401278629590,12631,0,12364,227,40,2024-01-27T19:10:00,Payment settlement for pay_938016_000839
setl_170835_000840,payment,pay_373812_000840,order_209812_000840,batch_303974_000016,UTR202401278629590,32296,0,31611,581,104,2024-01-27T19:10:00,Payment settlement for pay_373812_000840
setl_501261_000841,payment,pay_493696_000841,order_268720_000841,batch_303974_000016,UTR202401278629590,81702,0,79968,1470,264,2024-01-27T19:10:00,Payment settlement for pay_493696_000841
setl_764442_000842,payment,pay_197627_000842,order_454366_000842,batch_303974_000016,UTR202401278629590,353093,0,345595,6355,1143,2024-01-27T19:10:00,Payment settlement for pay_197627_000842
setl_926965_000843,payment,pay_132498_000843,order_552275_000843,batch_303974_000016,UTR202401278629590,89602,0,87700,1612,290,2024-01-27T19:10:00,Payment settlement for pay_132498_000843
setl_331087_000844,payment,pay_555292_000844,order_264735_000844,batch_303974_000016,UTR202401278629590,53397,0,52264,961,172,2024-01-27T19:10:00,Payment settlement for pay_555292_000844
setl_809794_000845,payment,pay_299212_000845,order_529161_000845,batch_303974_000016,UTR202401278629590,478555,0,468392,8613,1550,2024-01-27T19:10:00,Payment settlement for pay_299212_000845
setl_835236_000846,payment,pay_865433_000846,order_666362_000846,batch_303974_000016,UTR202401278629590,247599,0,242341,4456,802,2024-01-27T19:10:00,Payment settlement for pay_865433_000846
setl_341099_000847,payment,pay_349087_000847,order_200575_000847,batch_303974_000016,UTR202401278629590,399772,0,391282,7195,1295,2024-01-27T19:10:00,Payment settlement for pay_349087_000847
setl_939030_000848,payment,pay_980651_000848,order_614796_000848,batch_303974_000016,UTR202401278629590,57294,0,56078,1031,185,2024-01-27T19:10:00,Payment settlement for pay_980651_000848
setl_431067_000849,payment,pay_548377_000849,order_191884_000849,batch_303974_000016,UTR202401278629590,427727,0,418643,7699,1385,2024-01-27T19:10:00,Payment settlement for pay_548377_000849
setl_360316_000850,payment,pay_603660_000850,order_309374_000850,batch_972600_000017,UTR202401295418274,37125,0,36337,668,120,2024-01-29T09:35:00,Payment settlement for pay_603660_000850
setl_401244_000851,payment,pay_769191_000851,order_405986_000851,batch_972600_000017,UTR202401295418274,160559,0,157149,2890,520,2024-01-29T09:35:00,Payment settlement for pay_769191_000851
setl_197527_000852,payment,pay_923002_000852,order_516774_000852,batch_972600_000017,UTR202401295418274,446575,0,437091,8038,1446,2024-01-29T09:35:00,Payment settlement for pay_923002_000852
setl_518309_000853,payment,pay_195563_000853,order_773045_000853,batch_972600_000017,UTR202401295418274,34232,0,33506,616,110,2024-01-29T09:35:00,Payment settlement for pay_195563_000853
setl_806423_000854,payment,pay_499974_000854,order_487345_000854,batch_972600_000017,UTR202401295418274,123392,0,120772,2221,399,2024-01-29T09:35:00,Payment settlement for pay_499974_000854
setl_885161_000855,payment,pay_561101_000855,order_587648_000855,batch_972600_000017,UTR202401295418274,45200,0,44241,813,146,2024-01-29T09:35:00,Payment settlement for pay_561101_000855
setl_960959_000856,payment,pay_164633_000856,order_258471_000856,batch_972600_000017,UTR202401295418274,849945,0,831893,15299,2753,2024-01-29T09:35:00,Payment settlement for pay_164633_000856
setl_458605_000857,payment,pay_189870_000857,order_800596_000857,batch_972600_000017,UTR202401295418274,317048,0,310315,5706,1027,2024-01-29T09:35:00,Payment settlement for pay_189870_000857
setl_179721_000858,payment,pay_718372_000858,order_338564_000858,batch_972600_000017,UTR202401295418274,60738,0,59449,1093,196,2024-01-29T09:35:00,Payment settlement for pay_718372_000858
setl_681489_000859,payment,pay_647967_000859,order_538967_000859,batch_972600_000017,UTR202401295418274,954502,0,934229,17181,3092,2024-01-29T09:35:00,Payment settlement for pay_647967_000859
setl_287155_000860,payment,pay_597889_000860,order_700534_000860,batch_972600_000017,UTR202401295418274,256684,0,251233,4620,831,2024-01-29T09:35:00,Payment settlement for pay_597889_000860
setl_599704_000861,payment,pay_513982_000861,order_995420_000861,batch_972600_000017,UTR202401295418274,75811,0,74202,1364,245,2024-01-29T09:35:00,Payment settlement for pay_513982_000861
setl_429119_000862,payment,pay_641922_000862,order_939333_000862,batch_972600_000017,UTR202401295418274,825201,0,807675,14853,2673,2024-01-29T09:35:00,Payment settlement for pay_641922_000862
setl_470711_000863,payment,pay_226124_000863,order_893969_000863,batch_972600_000017,UTR202401295418274,31910,0,31233,574,103,2024-01-29T09:35:00,Payment settlement for pay_226124_000863
setl_329183_000864,payment,pay_947732_000864,order_302087_000864,batch_972600_000017,UTR202401295418274,65492,0,64102,1178,212,2024-01-29T09:35:00,Payment settlement for pay_947732_000864
setl_701581_000865,payment,pay_816308_000865,order_556542_000865,batch_972600_000017,UTR202401295418274,177530,0,173760,3195,575,2024-01-29T09:35:00,Payment settlement for pay_816308_000865
setl_382146_000866,payment,pay_723952_000866,order_370413_000866,batch_972600_000017,UTR202401295418274,979290,0,958491,17627,3172,2024-01-29T09:35:00,Payment settlement for pay_723952_000866
setl_291663_000867,payment,pay_170267_000867,order_191254_000867,batch_972600_000017,UTR202401295418274,308328,0,301781,5549,998,2024-01-29T09:35:00,Payment settlement for pay_170267_000867
setl_882401_000868,payment,pay_441968_000868,order_998235_000868,batch_972600_000017,UTR202401295418274,340206,0,332981,6123,1102,2024-01-29T09:35:00,Payment settlement for pay_441968_000868
setl_816289_000869,payment,pay_112964_000869,order_924758_000869,batch_972600_000017,UTR202401295418274,408059,0,399392,7345,1322,2024-01-29T09:35:00,Payment settlement for pay_112964_000869
setl_299405_000870,payment,pay_919656_000870,order_539976_000870,batch_972600_000017,UTR202401295418274,178455,0,174665,3212,578,2024-01-29T09:35:00,Payment settlement for pay_919656_000870
setl_623238_000871,payment,pay_694116_000871,order_716493_000871,batch_972600_000017,UTR202401295418274,992647,0,971564,17867,3216,2024-01-29T09:35:00,Payment settlement for pay_694116_000871
setl_872918_000872,payment,pay_210766_000872,order_690016_000872,batch_972600_000017,UTR202401295418274,47498,0,46491,854,153,2024-01-29T09:35:00,Payment settlement for pay_210766_000872
setl_309365_000873,payment,pay_661652_000873,order_460572_000873,batch_972600_000017,UTR202401295418274,60206,0,58929,1083,194,2024-01-29T09:35:00,Payment settlement for pay_661652_000873
setl_346269_000874,payment,pay_609172_000874,order_699809_000874,batch_972600_000017,UTR202401295418274,119642,0,117102,2153,387,2024-01-29T09:35:00,Payment settlement for pay_609172_000874
setl_871153_000875,payment,pay_388792_000875,order_522548_000875,batch_972600_000017,UTR202401295418274,419110,0,410210,7543,1357,2024-01-29T09:35:00,Payment settlement for pay_388792_000875
setl_353814_000876,payment,pay_827356_000876,order_521233_000876,batch_972600_000017,UTR202401295418274,273798,0,267983,4928,887,2024-01-29T09:35:00,Payment settlement for pay_827356_000876
setl_378297_000877,payment,pay_349119_000877,order_151685_000877,batch_972600_000017,UTR202401295418274,240815,0,235701,4334,780,2024-01-29T09:35:00,Payment settlement for pay_349119_000877
setl_316823_000878,payment,pay_490532_000878,order_121215_000878,batch_972600_000017,UTR202401295418274,50756,0,49679,913,164,2024-01-29T09:35:00,Payment settlement for pay_490532_000878
setl_340341_000879,payment,pay_983788_000879,order_615500_000879,batch_972600_000017,UTR202401295418274,859059,0,840813,15463,2783,2024-01-29T09:35:00,Payment settlement for pay_983788_000879
setl_312616_000880,payment,pay_339030_000880,order_240913_000880,batch_972600_000017,UTR202401295418274,732317,0,716764,13181,2372,2024-01-29T09:35:00,Payment settlement for pay_339030_000880
setl_975498_000881,payment,pay_965938_000881,order_436454_000881,batch_972600_000017,UTR202401295418274,718508,0,703248,12933,2327,2024-01-29T09:35:00,Payment settlement for pay_965938_000881
setl_361824_000882,payment,pay_776913_000882,order_193624_000882,batch_972600_000017,UTR202401295418274,210829,0,206353,3794,682,2024-01-29T09:35:00,Payment settlement for pay_776913_000882
setl_976960_000883,payment,pay_963994_000883,order_526949_000883,batch_972600_000017,UTR202401295418274,498193,0,487612,8967,1614,2024-01-29T09:35:00,Payment settlement for pay_963994_000883
setl_748645_000884,payment,pay_492073_000884,order_960899_000884,batch_972600_000017,UTR202401295418274,183347,0,179453,3300,594,2024-01-29T09:35:00,Payment settlement for pay_492073_000884
setl_473321_000885,payment,pay_426236_000885,order_844037_000885,batch_972600_000017,UTR202401295418274,171119,0,167485,3080,554,2024-01-29T09:35:00,Payment settlement for pay_426236_000885
setl_263573_000886,payment,pay_992647_000886,order_649753_000886,batch_972600_000017,UTR202401295418274,32772,0,32077,589,106,2024-01-29T09:35:00,Payment settlement for pay_992647_000886
setl_916776_000887,payment,pay_973390_000887,order_310477_000887,batch_972600_000017,UTR202401295418274,42701,0,41795,768,138,2024-01-29T09:35:00,Payment settlement for pay_973390_000887
setl_211871_000888,payment,pay_578621_000888,order_153015_000888,batch_972600_000017,UTR202401295418274,604390,0,591553,10879,1958,2024-01-29T09:35:00,Payment settlement for pay_578621_000888
setl_225701_000889,payment,pay_486244_000889,order_963508_000889,batch_972600_000017,UTR202401295418274,308112,0,301568,5546,998,2024-01-29T09:35:00,Payment settlement for pay_486244_000889
setl_182300_000890,payment,pay_229890_000890,order_814263_000890,batch_972600_000017,UTR202401295418274,58819,0,57571,1058,190,2024-01-29T09:35:00,Payment settlement for pay_229890_000890
setl_808640_000891,payment,pay_722899_000891,order_567773_000891,batch_972600_000017,UTR202401295418274,407694,0,399036,7338,1320,2024-01-29T09:35:00,Payment settlement for pay_722899_000891
setl_795650_000892,payment,pay_466749_000892,order_460971_000892,batch_972600_000017,UTR202401295418274,21847,0,21384,393,70,2024-01-29T09:35:00,Payment settlement for pay_466749_000892
setl_616596_000893,payment,pay_128783_000893,order_505343_000893,batch_972600_000017,UTR202401295418274,85007,0,83202,1530,275,2024-01-29T09:35:00,Payment settlement for pay_128783_000893
setl_743644_000894,payment,pay_324729_000894,order_998746_000894,batch_972600_000017,UTR202401295418274,218023,0,213393,3924,706,2024-01-29T09:35:00,Payment settlement for pay_324729_000894
setl_106945_000895,payment,pay_316773_000895,order_382154_000895,batch_972600_000017,UTR202401295418274,369107,0,361269,6643,1195,2024-01-29T09:35:00,Payment settlement for pay_316773_000895
setl_901368_000896,payment,pay_918207_000896,order_904858_000896,batch_972600_000017,UTR202401295418274,72140,0,70609,1298,233,2024-01-29T09:35:00,Payment settlement for pay_918207_000896
setl_998723_000897,payment,pay_238741_000897,order_778818_000897,batch_972600_000017,UTR202401295418274,104437,0,102220,1879,338,2024-01-29T09:35:00,Payment settlement for pay_238741_000897
setl_667776_000898,payment,pay_364650_000898,order_737894_000898,batch_972600_000017,UTR202401295418274,94245,0,92244,1696,305,2024-01-29T09:35:00,Payment settlement for pay_364650_000898
setl_144316_000899,payment,pay_544393_000899,order_494763_000899,batch_972600_000017,UTR202401295418274,70161,0,68672,1262,227,2024-01-29T09:35:00,Payment settlement for pay_544393_000899
setl_702427_000900,payment,pay_328808_000900,order_589368_000900,batch_430738_000018,UTR202401319260100,772964,0,756547,13913,2504,2024-01-31T19:25:00,Payment settlement for pay_328808_000900
setl_388078_000901,payment,pay_753898_000901,order_516444_000901,batch_430738_000018,UTR202401319260100,10963,0,10731,197,35,2024-01-31T19:25:00,Payment settlement for pay_753898_000901
setl_614646_000902,payment,pay_794530_000902,order_984247_000902,batch_430738_000018,UTR202401319260100,83591,0,81817,1504,270,2024-01-31T19:25:00,Payment settlement for pay_794530_000902
setl_291755_000903,payment,pay_722615_000903,order_738635_000903,batch_430738_000018,UTR202401319260100,99707,0,97591,1794,322,2024-01-31T19:25:00,Payment settlement for pay_722615_000903
setl_901387_000904,payment,pay_605139_000904,order_166938_000904,batch_430738_000018,UTR202401319260100,93964,0,91969,1691,304,2024-01-31T19:25:00,Payment settlement for pay_605139_000904
setl_635962_000905,payment,pay_390334_000905,order_373832_000905,batch_430738_000018,UTR202401319260100,999220,0,977998,17985,3237,2024-01-31T19:25:00,Payment settlement for pay_390334_000905
setl_393880_000906,payment,pay_783112_000906,order_413305_000906,batch_430738_000018,UTR202401319260100,77802,0,76150,1400,252,2024-01-31T19:25:00,Payment settlement for pay_783112_000906
setl_517206_000907,payment,pay_351974_000907,order_159532_000907,batch_430738_000018,UTR202401319260100,311863,0,305240,5613,1010,2024-01-31T19:25:00,Payment settlement for pay_351974_000907
setl_332881_000908,payment,pay_435109_000908,order_813824_000908,batch_430738_000018,UTR202401319260100,513345,0,502442,9240,1663,2024-01-31T19:25:00,Payment settlement for pay_435109_000908
setl_886609_000909,payment,pay_621533_000909,order_409963_000909,batch_430738_000018,UTR202401319260100,312126,0,305497,5618,1011,2024-01-31T19:25:00,Payment settlement for pay_621533_000909
setl_704677_000910,payment,pay_872519_000910,order_137034_000910,batch_430738_000018,UTR202401319260100,799914,0,782925,14398,2591,2024-01-31T19:25:00,Payment settlement for pay_872519_000910
setl_234475_000911,payment,pay_299140_000911,order_459836_000911,batch_430738_000018,UTR202401319260100,616582,0,603487,11098,1997,2024-01-31T19:25:00,Payment settlement for pay_299140_000911
setl_156778_000912,payment,pay_660605_000912,order_769320_000912,batch_430738_000018,UTR202401319260100,452252,0,442647,8140,1465,2024-01-31T19:25:00,Payment settlement for pay_660605_000912
