payment_id,order_id,customer_id,amount,currency,payment_date,status,refund_amount
pay_274418_000836,order_534130_000836,cust_617033_000036,56036,INR,2024-01-26T00:53:00,captured,0
pay_493580_000837,order_206355_000837,cust_969067_000037,403067,INR,2024-01-26T02:09:00,captured,0
pay_895075_000838,order_820539_000838,cust_336540_000038,69151,INR,2024-01-26T03:23:00,captured,0
pay_938016_000839,order_986846_000839,cust_135035_000039,12631,INR,2024-01-26T03:09:00,captured,0
pay_373812_000840,order_209812_000840,cust_177804_000040,32296,INR,2024-01-26T03:40:00,captured,0
pay_493696_000841,order_268720_000841,cust_867541_000041,81702,INR,2024-01-26T05:53:00,captured,0
pay_197627_000842,order_454366_000842,cust_722886_000042,353093,INR,2024-01-26T07:00:00,captured,0
pay_132498_000843,order_552275_000843,cust_785386_000043,89602,INR,2024-01-26T06:30:00,captured,0
pay_555292_000844,order_264735_000844,cust_156157_000044,53397,INR,2024-01-26T07:53:00,captured,0
pay_299212_000845,order_529161_000845,cust_831063_000045,478555,INR,2024-01-26T07:26:00,captured,0
pay_865433_000846,order_666362_000846,cust_378150_000046,247599,INR,2024-01-26T09:58:00,captured,0
pay_349087_000847,order_200575_000847,cust_152046_000047,399772,INR,2024-01-26T08:38:00,captured,0
pay_980651_000848,order_614796_000848,cust_261050_000048,57294,INR,2024-01-26T10:10:00,captured,0
pay_548377_000849,order_191884_000849,cust_408857_000049,427727,INR,2024-01-26T10:00:00,captured,0
pay_603660_000850,order_309374_000850,cust_201698_000050,37125,INR,2024-01-26T12:16:00,captured,0
pay_769191_000851,order_405986_000851,cust_185916_000051,160559,INR,2024-01-26T11:21:00,captured,0
pay_923002_000852,order_516774_000852,cust_593821_000052,446575,INR,2024-01-26T12:39:00,captured,0
pay_195563_000853,order_773045_000853,cust_670557_000053,34232,INR,2024-01-26T13:33:00,captured,0
pay_499974_000854,order_487345_000854,cust_295646_000054,123392,INR,2024-01-26T13:47:00,captured,0
pay_561101_000855,order_587648_000855,cust_376195_000055,45200,INR,2024-01-26T14:33:00,captured,0
pay_164633_000856,order_258471_000856,cust_888775_000056,849945,INR,2024-01-26T16:12:00,captured,0
pay_189870_000857,order_800596_000857,cust_460491_000057,317048,INR,2024-01-26T16:12:00,captured,0
pay_718372_000858,order_338564_000858,cust_680493_000058,60738,INR,2024-01-26T17:36:00,captured,0
pay_647967_000859,order_538967_000859,cust_661527_000059,954502,INR,2024-01-26T18:44:00,captured,0
pay_597889_000860,order_700534_000860,cust_347088_000060,256684,INR,2024-01-26T19:59:00,captured,0
pay_513982_000861,order_995420_000861,cust_849003_000061,75811,INR,2024-01-26T18:10:00,captured,0
pay_641922_000862,order_939333_000862,cust_699245_000062,825201,INR,2024-01-26T20:13:00,captured,0
pay_226124_000863,order_893969_000863,cust_570852_000063,31910,INR,2024-01-26T20:18:00,captured,0
pay_947732_000864,order_302087_000864,cust_232315_000064,65492,INR,2024-01-26T21:27:00,captured,0
pay_816308_000865,order_556542_000865,cust_311727_000065,177530,INR,2024-01-26T21:10:00,captured,0
pay_723952_000866,order_370413_000866,cust_435281_000066,979290,INR,2024-01-26T23:46:00,captured,0
pay_170267_000867,order_191254_000867,cust_506951_000067,308328,INR,2024-01-27T00:43:00,captured,0
pay_441968_000868,order_998235_000868,cust_389617_000068,340206,INR,2024-01-27T00:10:00,captured,0
pay_112964_000869,order_924758_000869,cust_834435_000069,408059,INR,2024-01-27T01:57:00,captured,0
pay_919656_000870,order_539976_000870,cust_217984_000070,178455,INR,2024-01-27T02:06:00,captured,0
pay_694116_000871,order_716493_000871,cust_710981_000071,992647,INR,2024-01-27T02:18:00,captured,0
pay_210766_000872,order_690016_000872,cust_917411_000072,47498,INR,2024-01-27T02:12:00,captured,0
pay_661652_000873,order_460572_000873,cust_530849_000073,60206,INR,2024-01-27T04:51:00,captured,0
pay_609172_000874,order_699809_000874,cust_738543_000074,119642,INR,2024-01-27T05:23:00,captured,0
pay_388792_000875,order_522548_000875,cust_250840_000075,419110,INR,2024-01-27T05:22:00,captured,0
pay_827356_000876,order_521233_000876,cust_140666_000076,273798,INR,2024-01-27T06:27:00,captured,0
pay_349119_000877,order_151685_000877,cust_881975_000077,240815,INR,2024-01-27T07:28:00,captured,0
pay_490532_000878,order_121215_000878,cust_454278_000078,50756,INR,2024-01-27T08:54:00,captured,0
pay_983788_000879,order_615500_000879,cust_999924_000079,859059,INR,2024-01-27T07:35:00,captured,0
pay_339030_000880,order_240913_000880,cust_415076_000080,732317,INR,2024-01-27T08:12:00,captured,0
pay_965938_000881,order_436454_000881,cust_382507_000081,718508,INR,2024-01-27T10:39:00,captured,0
pay_776913_000882,order_193624_000882,cust_297064_000082,210829,INR,2024-01-27T11:17:00,captured,0
pay_963994_000883,order_526949_000883,cust_876936_000083,498193,INR,2024-01-27T11:56:00,captured,0
pay_492073_000884,order_960899_000884,cust_158936_000084,183347,INR,2024-01-27T12:06:00,captured,0
pay_426236_000885,order_844037_000885,cust_631413_000085,171119,INR,2024-01-27T12:08:00,captured,0
pay_992647_000886,order_649753_000886,cust_696296_000086,32772,INR,2024-01-27T13:39:00,captured,0
pay_973390_000887,order_310477_000887,cust_977633_000087,42701,INR,2024-01-27T13:24:00,captured,0
pay_578621_000888,order_153015_000888,cust_477880_000088,604390,INR,2024-01-27T14:04:00,captured,0
pay_486244_000889,order_963508_000889,cust_586768_000089,308112,INR,2024-01-27T15:35:00,captured,0
pay_229890_000890,order_814263_000890,cust_132047_000090,58819,INR,2024-01-27T16:21:00,captured,0
pay_722899_000891,order_567773_000891,cust_286209_000091,407694,INR,2024-01-27T17:02:00,captured,0
pay_466749_000892,order_460971_000892,cust_271456_000092,21847,INR,2024-01-27T18:10:00,captured,0
pay_128783_000893,order_505343_000893,cust_152062_000093,85007,INR,2024-01-27T17:36:00,captured,0
pay_324729_000894,order_998746_000894,cust_332103_000094,218023,INR,2024-01-27T19:39:00,captured,0
pay_316773_000895,order_382154_000895,cust_783238_000095,369107,INR,2024-01-27T20:26:00,captured,0
pay_918207_000896,order_904858_000896,cust_815338_000096,72140,INR,2024-01-27T20:02:00,captured,0
pay_238741_000897,order_778818_000897,cust_281614_000097,104437,INR,2024-01-27T21:56:00,captured,0
pay_364650_000898,order_737894_000898,cust_944193_000098,94245,INR,2024-01-27T21:28:00,captured,0
pay_544393_000899,order_494763_000899,cust_992952_000099,70161,INR,2024-01-27T22:35:00,captured,0
pay_328808_000900,order_589368_000900,cust_416822_000100,772964,INR,2024-01-27T23:32:00,captured,0
pay_753898_000901,order_516444_000901,cust_712879_000101,10963,INR,2024-01-28T00:45:00,captured,0
pay_794530_000902,order_984247_000902,cust_980152_000102,83591,INR,2024-01-28T01:05:00,captured,0
pay_722615_000903,order_738635_000903,cust_396408_000103,99707,INR,2024-01-28T02:22:00,captured,0
pay_605139_000904,order_166938_000904,cust_452618_000104,93964,INR,2024-01-28T01:13:00,captured,0
pay_390334_000905,order_373832_000905,cust_787991_000105,999220,INR,2024-01-28T02:41:00,captured,0
pay_783112_000906,order_413305_000906,cust_297509_000106,77802,INR,2024-01-28T04:54:00,captured,0
pay_351974_000907,order_159532_000907,cust_944554_000107,311863,INR,2024-01-28T05:37:00,captured,0
pay_435109_000908,order_813824_000908,cust_246726_000108,513345,INR,2024-01-28T05:24:00,captured,0
pay_621533_000909,order_409963_000909,cust_372028_000109,312126,INR,2024-01-28T06:23:00,captured,0
pay_872519_000910,order_137034_000910,cust_711344_000110,799914,INR,2024-01-28T06:49:00,captured,0
pay_299140_000911,order_459836_000911,cust_861842_000111,616582,INR,2024-01-28T07:44:00,captured,0
pay_660605_000912,order_769320_000912,cust_923024_000112,452252,INR,2024-01-28T08:27:00,captured,0
pay_631958_000913,order_414777_000913,cust_986486_000113,96194,INR,2024-01-28T08:45:00,captured,0
pay_685365_000914,order_289934_000914,cust_408054_000114,71706,INR,2024-01-28T10:52:00,captured,0
pay_876909_000915,order_371216_000915,cust_860413_000115,499988,INR,2024-01-28T09:16:00,captured,0
pay_291961_000916,order_812730_000916,cust_451936_000116,146818,INR,2024-01-28T11:56:00,captured,0
pay_472541_000917,order_334176_000917,cust_880360_000117,65112,INR,2024-01-28T11:28:00,captured,0
pay_447411_000918,order_489737_000918,cust_373216_000118,254167,INR,2024-01-28T12:40:00,captured,0
pay_992562_000919,order_223502_000919,cust_593393_000119,93151,INR,2024-01-28T12:59:00,captured,0
pay_708502_000920,order_750803_000920,cust_174675_000120,201996,INR,2024-01-28T14:14:00,captured,0
pay_225636_000921,order_813763_000921,cust_500209_000121,256424,INR,2024-01-28T15:04:00,captured,0
pay_156688_000922,order_995735_000922,cust_258102_000122,36253,INR,2024-01-28T14:52:00,captured,0
pay_529068_000923,order_697062_000923,cust_579798_000123,51469,INR,2024-01-28T15:43:00,captured,0
pay_850432_000924,order_289117_000924,cust_916779_000124,73908,INR,2024-01-28T17:50:00,captured,0
pay_761685_000925,order_285413_000925,cust_428638_000125,130415,INR,2024-01-28T17:42:00,captured,0
pay_574012_000926,order_386814_000926,cust_319553_000126,905558,INR,2024-01-28T17:00:00,captured,0
pay_704272_000927,order_901619_000927,cust_266131_000127,146159,INR,2024-01-28T18:21:00,captured,0
pay_744328_000928,order_554779_000928,cust_764259_000128,311494,INR,2024-01-28T19:16:00,captured,0
pay_600590_000929,order_501936_000929,cust_104895_000129,79963,INR,2024-01-28T19:54:00,captured,0
pay_866151_000930,order_491225_000930,cust_114760_000130,79603,INR,2024-01-28T20:25:00,captured,0
pay_118786_000931,order_809621_000931,cust_104324_000131,484619,INR,2024-01-28T21:24:00,captured,0
pay_337256_000932,order_827213_000932,cust_461076_000132,26899,INR,2024-01-28T22:31:00,captured,0
pay_502181_000933,order_627786_000933,cust_717265_000133,31891,INR,2024-01-28T22:13:00,captured,0
pay_963862_000934,order_147939_000934,cust_412687_000134,69759,INR,2024-01-28T23:08:00,captured,0
pay_645561_000935,order_725339_000935,cust_649577_000135,66841,INR,2024-01-29T01:33:00,captured,0
pay_820141_000936,order_240288_000936,cust_459381_000136,288350,INR,2024-01-29T01:53:00,captured,0
pay_297579_000937,order_272892_000937,cust_951452_000137,110026,INR,2024-01-29T02:36:00,captured,0
pay_335217_000938,order_862491_000938,cust_237579_000138,12872,INR,2024-01-29T02:29:00,captured,0
pay_629146_000939,order_277193_000939,cust_229144_000139,95267,INR,2024-01-29T04:15:00,captured,0
pay_139178_000940,order_493417_000940,cust_771425_000140,80088,INR,2024-01-29T04:41:00,captured,0
pay_150947_000941,order_722774_000941,cust_150290_000141,156682,INR,2024-01-29T05:19:00,captured,0
pay_976735_000942,order_120700_000942,cust_150578_000142,560707,INR,2024-01-29T06:23:00,captured,0
pay_565897_000943,order_498724_000943,cust_229598_000143,232507,INR,2024-01-29T05:53:00,captured,0
pay_835962_000944,order_260565_000944,cust_315477_000144,859525,INR,2024-01-29T07:00:00,captured,0
pay_109756_000945,order_415743_000945,cust_541315_000145,152942,INR,2024-01-29T08:20:00,captured,0
pay_645583_000946,order_383091_000946,cust_753050_000146,467382,INR,2024-01-29T09:24:00,captured,0
pay_539170_000947,order_971002_000947,cust_210010_000147,476840,INR,2024-01-29T08:17:00,captured,0
pay_223453_000948,order_396439_000948,cust_219550_000148,75239,INR,2024-01-29T10:19:00,captured,0
pay_738584_000949,order_309452_000949,cust_915749_000149,78569,INR,2024-01-29T10:25:00,captured,0
pay_475308_000950,order_837606_000950,cust_529660_000150,31020,INR,2024-01-29T11:25:00,captured,0
pay_674765_000951,order_620465_000951,cust_317782_000151,989225,INR,2024-01-29T11:05:00,captured,0
pay_446663_000952,order_345896_000952,cust_102871_000152,98032,INR,2024-01-29T13:01:00,captured,0
pay_215795_000953,order_975804_000953,cust_702042_000153,759052,INR,2024-01-29T13:11:00,captured,0
pay_194458_000954,order_917392_000954,cust_636561_000154,23276,INR,2024-01-29T13:19:00,captured,0
pay_368322_000955,order_775636_000955,cust_342389_000155,255200,INR,2024-01-29T15:55:00,captured,0
pay_586830_000956,order_152512_000956,cust_204657_000156,15170,INR,2024-01-29T15:33:00,captured,0
pay_404681_000957,order_477712_000957,cust_940534_000157,663948,INR,2024-01-29T17:49:00,captured,0
pay_874415_000958,order_221531_000958,cust_199613_000158,966769,INR,2024-01-29T16:54:00,captured,0
pay_110142_000959,order_993385_000959,cust_245117_000159,439318,INR,2024-01-29T17:05:00,captured,0
pay_444625_000960,order_474894_000960,cust_558976_000160,240671,INR,2024-01-29T18:21:00,captured,0
pay_868677_000961,order_197466_000961,cust_490722_000161,33969,INR,2024-01-29T19:52:00,captured,0
pay_520245_000962,order_519692_000962,cust_578715_000162,60556,INR,2024-01-29T19:14:00,captured,0
pay_991993_000963,order_601476_000963,cust_938754_000163,440182,INR,2024-01-29T21:28:00,captured,0
pay_935620_000964,order_274880_000964,cust_218548_000164,17686,INR,2024-01-29T22:53:00,captured,0
pay_985364_000965,order_267138_000965,cust_208751_000165,409723,INR,2024-01-29T23:00:00,captured,0
pay_941235_000966,order_696580_000966,cust_811346_000166,195032,INR,2024-01-29T23:01:00,captured,0
pay_498197_000967,order_917012_000967,cust_476018_000167,115108,INR,2024-01-30T00:18:00,captured,0
pay_817712_000968,order_979269_000968,cust_862606_000168,73318,INR,2024-01-30T00:50:00,captured,0
pay_611833_000969,order_218423_000969,cust_531262_000169,124102,INR,2024-01-30T01:57:00,captured,0
pay_374320_000970,order_786789_000970,cust_429502_000170,98857,INR,2024-01-30T01:08:00,captured,0
pay_904812_000971,order_879746_000971,cust_704660_000171,796229,INR,2024-01-30T03:07:00,captured,0
pay_802382_000972,order_454733_000972,cust_644315_000172,460836,INR,2024-01-30T02:28:00,captured,0
pay_748270_000973,order_199868_000973,cust_553873_000173,480974,INR,2024-01-30T04:29:00,captured,0
pay_605339_000974,order_462544_000974,cust_795951_000174,836280,INR,2024-01-30T04:31:00,captured,0
pay_255875_000975,order_979789_000975,cust_966582_000175,421343,INR,2024-01-30T05:49:00,captured,0
pay_112210_000976,order_774652_000976,cust_264550_000176,346042,INR,2024-01-30T05:06:00,captured,0
pay_619920_000977,order_273438_000977,cust_178501_000177,757765,INR,2024-01-30T07:49:00,captured,0
pay_352593_000978,order_446968_000978,cust_391668_000178,76444,INR,2024-01-30T07:41:00,captured,0
pay_677236_000979,order_774567_000979,cust_497030_000179,223207,INR,2024-01-30T07:28:00,captured,0
pay_581395_000980,order_565765_000980,cust_940183_000180,334932,INR,2024-01-30T08:10:00,captured,0
pay_998198_000981,order_622669_000981,cust_568784_000181,25559,INR,2024-01-30T09:11:00,captured,0
pay_881439_000982,order_785111_000982,cust_118632_000182,62879,INR,2024-01-30T11:03:00,captured,0
pay_137572_000983,order_684194_000983,cust_675771_000183,21913,INR,2024-01-30T10:52:00,captured,0
pay_733553_000984,order_749137_000984,cust_768507_000184,76628,INR,2024-01-30T12:41:00,captured,0
pay_316899_000985,order_786393_000985,cust_804091_000185,278705,INR,2024-01-30T13:11:00,captured,0
pay_965401_000986,order_156911_000986,cust_956255_000186,69566,INR,2024-01-30T12:46:00,captured,0
pay_687360_000987,order_904694_000987,cust_749863_000187,348058,INR,2024-01-30T13:42:00,captured,0
pay_789089_000988,order_480941_000988,cust_850689_000188,159781,INR,2024-01-30T15:31:00,captured,0
pay_896204_000989,order_790917_000989,cust_332518_000189,54742,INR,2024-01-30T15:12:00,captured,0
pay_970196_000990,order_764441_000990,cust_938769_000190,81786,INR,2024-01-30T15:45:00,captured,0
pay_492052_000991,order_836201_000991,cust_211486_000191,31516,INR,2024-01-30T17:06:00,captured,0
pay_247271_000992,order_961760_000992,cust_851678_000192,878304,INR,2024-01-30T18:03:00,captured,0
pay_212157_000993,order_366641_000993,cust_740524_000193,34581,INR,2024-01-30T17:52:00,captured,0
pay_993590_000994,order_511981_000994,cust_326061_000194,199918,INR,2024-01-30T18:15:00,captured,0
pay_454349_000995,order_213000_000995,cust_893928_000195,124379,INR,2024-01-30T20:31:00,captured,0
pay_764000_000996,order_978146_000996,cust_804791_000196,164602,INR,2024-01-30T21:58:00,captured,0
pay_572388_000997,order_579605_000997,cust_790441_000197,364344,INR,2024-01-30T21:38:00,captured,0
pay_623059_000998,order_104548_000998,cust_656127_000198,525465,INR,2024-01-30T21:17:00,captured,0
pay_553834_000999,order_979562_000999,cust_713543_000199,366512,INR,2024-01-30T23:10:00,captured,0
